Step,Vehicle_ID,RSU_ID,Signal_Strength
16,1,149860365,0.011160465331124305
16,10,1278964994,0.10387030349291834
16,11,1754696161,0.01564143641559969
16,12,8646925425,0.011295976939545671
16,13,8178011444,0.009626162707500215
16,14,8882786014,0.044832479182520486
16,15,149860318,0.013368548300043772
16,16,8272698091,0.019776000464207584
16,2,149931766,0.023482387134164003
16,3,149723185,0.0070938382651740736
16,4,150041972,0.0034287402921252905
16,5,149905257,0.0035602142405145474
16,6,149869198,0.01539934029425444
16,7,149663737,0.011520586774610632
16,8,336015780,0.1121507318837469
16,9,1271333941,0.1007860332037159
17,0,149641035,0.005728780135632267
17,1,149860363,0.025970186130877565
17,10,1278964994,0.014636969237561906
17,11,1754696161,0.10360093891642451
17,12,8646925425,0.022940233433918995
17,13,8178011444,0.007092067994176057
17,14,8882786014,0.09707003186551377
17,15,7759545236,0.014313277926015285
17,16,8272698091,0.016064391963000045
17,17,149751299,0.01579712799883939
17,2,149960824,0.0117585747904526
17,3,149860365,0.018527799516603518
17,4,150041972,0.004422574717728653
17,5,149905257,0.004365926540112497
17,6,149869198,0.009985051558535633
17,7,149663737,0.01800763869458934
17,8,2512209834,0.042243847015707055
17,9,1271333941,0.01839079954186371
18,0,149641035,0.009269482959828804
18,1,8293291728,0.024802583429766083
18,10,149893048,0.010516274310820079
18,11,6989435783,0.10802018211939907
18,12,8646925425,0.07008876089611504
18,13,8178011423,0.006213046657646885
18,14,8882786014,0.02320206949309881
18,15,7759545236,0.02661754853219366
18,16,8272698091,0.012383473869950569
18,17,149751299,0.013853439696539963
18,18,149555090,0.03512700732860498
18,2,149960824,0.034168802980157786
18,3,149860365,0.011955807869763874
18,4,150041972,0.00638506537090201
18,5,149905257,0.005686472020307656
18,6,150017640,0.007103379726795077
18,7,149663737,0.059894954888946014
18,8,2512209832,0.08580936697224596
18,9,1271333941,0.009183106042580703
19,0,149641035,0.015673722901238578
19,1,6043413608,0.017870214580319267
19,10,149893048,0.04224949377779966
19,11,6989435773,0.06959405264288746
19,12,8646925425,0.013589347729369492
19,13,8178011423,0.009928994316127204
19,14,8882786014,0.010860219872643823
19,15,7759545236,0.07754423224542475
19,16,8272698091,0.009313291613363802
19,17,149751299,0.011001632749123665
19,18,149555090,0.025962551095368127
19,19,149734775,0.01586476445300316
19,2,149960824,0.03334957841994286
19,3,6043413614,0.02703082565042988
19,4,150041972,0.010857857560313065
19,5,149905257,0.008400085079795548
19,6,150017640,0.011469843505256096
19,7,149663737,0.02727980593554546
19,8,9335184613,0.05506834242606802
19,9,150057023,0.00868423023857221
20,0,149641035,0.023651513080012496
20,1,375932627,0.013196661585657889
20,10,149893048,0.017983633958883315
20,11,6989435773,0.015352875203629076
20,12,8646913715,0.034021462540887316
20,13,8178011423,0.029860752481471364
20,14,8882786014,0.006647035844369612
20,15,7759545236,0.015450585243870303
20,16,149637145,0.010186353795351573
20,17,149751299,0.008457341110167823
20,18,149555090,0.01771278301382164
20,19,149734775,0.014321458567410229
20,2,149901810,0.017105782861950948
20,20,1272637999,0.019769761874547202
20,3,8293291728,0.03860430984943766
20,4,150041972,0.022735520828730132
20,5,149905257,0.013687244343273576
20,6,150017640,0.033413224213926944
20,7,149663737,0.01089976672962082
20,8,149860367,0.03274496855024892
20,9,150057023,0.01575769478663119
21,0,149641035,0.08480463216939427
21,1,6043413618,0.030457834047139226
21,10,149893048,0.007938854715852461
21,11,149984936,0.01749320740648624
21,12,8548176274,0.03800596818890843
21,13,8178011423,0.045472214914208095
21,14,8548126461,0.00795560209813767
21,15,7759545236,0.007989495619637218
21,16,149637145,0.015702011164582415
21,17,149751299,0.006448789886951575
21,18,149555090,0.012120261616333654
21,19,149734775,0.01141224763455357
21,2,149901810,0.03211243770753579
21,20,1272637999,0.01618669599585154
21,21,1272657688,0.01959471425148886
21,3,6043413608,0.012077358840372395
21,4,150041972,0.044271459813058425
21,5,149905257,0.024162979224950948
21,6,150017640,0.034437682836292595
21,7,149734768,0.009614932279833132
21,8,149860367,0.017622277891821133
21,9,150057023,0.029094191127554347
22,0,149641035,0.027962789441901188
22,1,149860360,0.02922368171230372
22,10,1278964744,0.013986630005464127
22,11,149984936,0.054313772467784946
22,12,8548176274,0.017116235870265707
22,13,149628074,0.020210576681544086
22,14,8548126461,0.009513833202797337
22,15,8186257596,0.00899545454635058
22,16,149637145,0.022349102074863857
22,17,149751299,0.004930592093733411
22,18,149555090,0.008396903314108079
22,19,149734775,0.008479853939755167
22,2,149901810,0.022884111722761162
22,20,1272637999,0.01211954412644129
22,21,1272657688,0.01587790120032102
22,22,149616935,0.015870467160671368
22,3,375932627,0.022640193196994597
22,4,150041972,0.02197930017004893
22,5,149905257,0.03438234985252733
22,6,150017640,0.012143213218707939
22,7,149734768,0.021989119022404947
22,8,2512209817,0.029039594063126395
22,9,150057023,0.03889470970502475
23,0,1272637499,0.10919491721866148
23,1,6637735141,0.02977426022635493
23,10,1278964744,0.11235093182852311
23,11,149984936,0.0365588436680708
23,12,8548176274,0.00804906766890842
23,13,149628074,0.07009245650981685
23,14,8548126461,0.008323059548994803
23,15,8186257596,0.02082606269751118
23,16,149637145,0.02300829485639936
23,17,149751299,0.00380506179236638
23,18,6371120455,0.006720550569244965
23,19,149734775,0.0063161088830126725
23,2,149901810,0.011837368968610497
23,20,1272637999,0.008932159940058719
23,21,1272657688,0.01216375559406509
23,22,149616935,0.013866158285170333
23,23,1278964889,0.01969290425500371
23,3,6043413618,0.030327943428371446
23,4,150041972,0.01158244415531487
23,5,149905257,0.02768639348578887
23,6,150017640,0.007263677549179671
23,7,149734768,0.061214702641303784
23,8,8293291751,0.01112309220647331
23,9,150057023,0.025697736586985338
24,0,1272637499,0.020001490987861283
24,1,6637735123,0.03979613370532034
24,10,1278964744,0.012903600864890763
24,11,149984936,0.01611180836819972
24,12,149862059,0.012294315472702303
24,13,149628074,0.02450212905030407
24,14,1449171623,0.007331434129596812
24,15,8186257596,0.05262793503788634
24,16,149637145,0.023169980628752685
24,17,149751299,0.0030236897876690706
24,18,6371120455,0.005952652973099974
24,19,149734775,0.004764823593661987
24,2,8548231811,0.007568570176902818
24,20,149883804,0.007107739186968314
24,21,1272657688,0.008802279778687342
24,22,149616935,0.010670160954839724
24,23,1278964889,0.01631636656214906
24,24,375932634,0.015103803251630923
24,3,6637735141,0.015351566896327001
24,4,1272657727,0.007734471215913158
24,5,149905257,0.022134405507882073
24,6,3755115664,0.008775771365174285
24,7,149734768,0.01378722617877417
24,8,149723185,0.03521332927650113
24,9,150057023,0.016266309092133675
25,0,1278964813,0.015120015322591796
25,1,9335207346,0.015748465136798208
25,10,1155543466,0.0090864156571699
25,11,149984936,0.009342888642810734
25,12,149862059,0.016563812900388077
25,13,149628074,0.01026286286120832
25,14,1449171623,0.011643032991288547
25,15,8186257596,0.013373780944368866
25,16,149637145,0.02318858466220189
25,17,149751299,0.002429827167890422
25,18,6371120455,0.004496268108648585
25,19,149734775,0.003716280278513157
25,2,8548231811,0.00887828205273459
25,20,149883804,0.01100917563929782
25,21,149910640,0.008709385164152313
25,22,149616935,0.007892661607560955
25,23,1278964889,0.01182814679636098
25,24,375932634,0.013577198542588096
25,25,8272796502,0.018988406783706526
25,3,6637735151,0.013254981763710852
25,4,1272657727,0.014140942789464898
25,5,149905257,0.016270572124240955
25,6,3755115664,0.01734242446020849
25,7,11965875586,0.012072231699545376
25,8,149723185,0.00725069311612645
25,9,150057023,0.010306960977290518
26,0,1278964813,0.07864468867024929
26,1,149860358,0.11128870230295607
26,10,1155543466,0.01525837560711941
26,11,149984936,0.006202051579229677
26,12,149862059,0.01680490630259801
26,13,149628074,0.006071650464579899
26,14,1449171623,0.01851138208206363
26,15,150046829,0.017268030067452266
26,16,149637145,0.02318947298281445
26,17,1754696112,0.003008471088572068
26,18,9848502165,0.0038692739294754453
26,19,149734775,0.00296848985578615
26,2,8548231811,0.008387727507399483
26,20,149883804,0.018180358828304218
26,21,149910640,0.014203807340504656
26,22,1272637521,0.008326498023393547
26,23,1278964889,0.00863585872399545
26,24,375932634,0.011136698417903766
26,25,8272796502,0.016782114512068704
26,26,1278964658,0.019691301139754973
26,3,149640707,0.05342799653799417
26,4,1272657727,0.10763103642031203
26,5,149905257,0.011084790508915261
26,6,3755115664,0.10827781289537447
26,7,11965875586,0.030153260198984046
26,8,149860365,0.02017628622678412
26,9,1271333941,0.0072160108928098635
27,0,149641032,0.022909193756505568
27,1,7848462348,0.052348754231831184
27,10,1155543466,0.024683759715911673
27,11,149984936,0.0044812921032084336
27,12,149862059,0.01688217159251944
27,13,9571152418,0.004176622339752957
27,14,1449171623,0.06695828131649513
27,15,150046829,0.025692031827376532
27,16,149637145,0.02318947298281445
27,17,1754696112,0.004271972343462626
27,18,9848502165,0.0034429216129863217
27,19,149734775,0.002416298896278544
27,2,8548231811,0.005689680836190247
27,20,149883804,0.036449028912141565
27,21,149910640,0.022631285631711278
27,22,1272637521,0.014759787477983578
27,23,149637580,0.012149637407081073
27,24,375932634,0.008594087064681356
27,25,8272796502,0.013040576407065253
27,26,1278964658,0.01697814247973446
27,27,10750075550,0.08474493149249998
27,3,6637735149,0.016029247372686132
27,4,1272657727,0.015170759651158923
27,5,149905257,0.007812971186933684
27,6,149893084,0.08979075788233787
27,7,11965875586,0.1032785435675877
27,8,149860363,0.011104709016946341
27,9,1271333941,0.012611889537921219
28,0,149641032,0.030446957189315456
28,1,6637735125,0.019141454476765653
28,10,1155543466,0.10091220086574805
28,11,149984936,0.003406959460094694
28,12,149862059,0.016939003987201218
28,13,920867070,0.004697700728597604
28,14,1449171623,0.03300096702478287
28,15,150046829,0.03397072869833427
28,16,149637145,0.02318947298281445
28,17,1754696112,0.007499713459792734
28,18,9848502165,0.003031373060545207
28,19,149628124,0.002406296948478396
28,2,8548231811,0.00381730752961526
28,20,149883804,0.029215739481189926
28,21,149910640,0.13661913923428382
28,22,1272637521,0.0891247254542844
28,23,149637580,0.01917065481612542
28,24,375932634,0.006413639990919181
28,25,8272796502,0.009563736112104806
28,26,1278964658,0.012679299651236962
28,27,10750075550,0.1109243118189053
28,28,149628096,0.015874213800069467
28,3,149860358,0.0337930149649187
28,4,1272657727,0.0076296075858082405
28,5,149905257,0.005726291784268382
28,6,149893084,0.01889077862151475
28,7,149687178,0.10025920683657279
28,8,6043413614,0.028737697838809462
28,9,1271333941,0.038112482826582396
29,0,149641029,0.028553580891090898
29,1,9335207337,0.03518970076984821
29,10,1155543466,0.04553853728929032
29,11,6989435784,0.002887167228573784
29,12,149862059,0.016949985689667872
29,13,920867070,0.00729149278372309
29,14,1449171623,0.014816379074834966
29,15,150046829,0.023782768373044817
29,16,149637145,0.02318973913105718
29,17,1754696112,0.020587038828446615
29,18,5081068305,0.003641737499200989
29,19,149628124,0.00297837426361079
29,2,1278964629,0.0034801200796056404
29,20,149883804,0.016065681724339802
29,21,149910640,0.030376218535690686
29,22,1272637521,0.0159686201418465
29,23,149637580,0.05671786017591417
29,24,375932634,0.004941161932051626
29,25,8272796502,0.007089087132433657
29,26,1278964658,0.00944304390820002
29,27,1278964717,0.07423037252057643
29,28,149628096,0.013321875441707624
29,29,6476902033,0.05281569157622186
29,3,6637735125,0.05095081651608192
29,4,150015585,0.01106584166171801
29,5,149905257,0.004321681228168594
29,6,149893084,0.009552497775835288
29,7,11965875580,0.04931707717331557
29,8,8293291728,0.03490867883736822
29,9,1271333941,0.026983477737172957
30,0,149641029,0.026211117980023832
30,1,9335207337,0.07940876808431316
30,10,150015574,0.08667046580762343
30,11,6989435784,0.0024990371568843167
30,12,149862059,0.01695123351195439
30,13,920867070,0.011906220725484194
30,14,1449171623,0.00887892839412561
30,15,150046829,0.01549050574966379
30,16,149637145,0.02318973913105718
30,17,1754696112,0.04962673207787001
30,18,5081068305,0.004668719788243737
30,19,149628124,0.0038234319177043725
30,2,149623010,0.005511036555361173
30,20,149883804,0.010218067677589066
30,21,149910640,0.014944763645908042
30,22,1272637521,0.007844341186930212
30,23,149637580,0.05091389608160853
30,24,8548234594,0.004691138906862511
30,25,149650338,0.010161792991284967
30,26,1278964658,0.006931921411054624
30,27,1278964717,0.04213908449057014
30,28,149628096,0.010294305476310056
30,29,6476902033,0.03245759023647396
30,3,6637735125,0.019952037268496155
30,30,3629640365,0.049698520880281226
30,4,150015585,0.017376512846691988
30,5,149905257,0.003512866701479125
30,6,3755115670,0.009158860537345501
30,7,11965875580,0.013476478887947804
30,8,6043413608,0.014081413440694563
30,9,1271333941,0.010484634570246851
31,0,1272638016,0.02842394117171245
31,1,149860354,0.04686395362148761
31,10,150015574,0.02188356593086752
31,11,149962413,0.0028991382293888064
31,12,149862059,0.016952195003922876
31,13,920867070,0.01872300621744848
31,14,7301163325,0.009960795248832604
31,15,8186257596,0.014006494655251125
31,16,149637145,0.02318973913105718
31,17,1754696117,0.020631255504612363
31,18,5081068305,0.006673969223593544
31,19,149628124,0.005491924903779871
31,2,149623010,0.02130716960160985
31,20,149883804,0.006884784713558145
31,21,149910640,0.00890596991805786
31,22,149616928,0.010891509589175065
31,23,149637580,0.019590231065386446
31,24,149712499,0.005729831083449431
31,25,149650338,0.01696932920970888
31,26,1278964658,0.005192253820038355
31,27,1278964717,0.01550264921189693
31,28,149628096,0.00764638291221946
31,29,149760568,0.07289739365744158
31,3,9335207337,0.02358772617870255
31,30,3629640365,0.03523616795196183
31,31,149543891,0.015890302077485492
31,4,150015585,0.03702553682029246
31,5,8646837685,0.003037799124809252
31,6,3755115702,0.01007734662978435
31,7,149734771,0.008665865992074504
31,8,375932627,0.015880018937793804
31,9,1271333941,0.006677397503548061
32,0,1272638016,0.026659230373327573
32,1,9335207334,0.1088862453362492
32,10,150015574,0.010978703233720554
32,11,149962413,0.0036094403557479907
32,12,149862059,0.016952195003922876
32,13,920867070,0.039427584256104
32,14,7301163325,0.02512827074123394
32,15,8186257596,0.033185050632910225
32,16,149637145,0.02318973913105718
32,17,1754696117,0.29036493793015467
32,18,5081068305,0.011404827649651799
32,19,149628124,0.008820463211127845
32,2,9676293786,0.011660221099012763
32,20,149883804,0.00498193618523688
32,21,149910640,0.006045102017207049
32,22,149616928,0.01851648638172796
32,23,149637580,0.010779756763057745
32,24,149712499,0.008420458297194653
32,25,149650338,0.0280491037854866
32,26,1278964658,0.003973903955147647
32,27,1278964717,0.008838861198092353
32,28,149628096,0.00568474792923807
32,29,149760568,0.05202628323775868
32,3,9335207337,0.05988827258677732
32,30,149862081,0.05364713097076859
32,31,149543891,0.014046116786925387
32,32,150082320,0.015871489155055225
32,4,150015585,0.026300378997200547
32,5,8646837685,0.0028840592371241485
32,6,3755115702,0.023187442837305946
32,7,149734771,0.013941059547663122
32,8,6043413618,0.03839300871298488
32,9,150015600,0.010083461089344088
33,0,1278964766,0.032971450502091326
33,1,7848462351,0.10147810411418054
33,10,150015574,0.006949820927909029
33,11,149962413,0.0048064756618028765
33,12,149862059,0.016952195003922876
33,13,920867070,0.02589204296008839
33,14,7301163325,0.03640663881416314
33,15,8186257596,0.0405268732486692
33,16,149637145,0.02318973913105718
33,17,1754696066,0.03471202245177478
33,18,5081068305,0.036091202271319754
33,19,149628124,0.014869434364034945
33,2,9676293786,0.0199824320481293
33,20,149883804,0.003763336664029816
33,21,149910640,0.004406980773016676
33,22,149616928,0.057523975775884695
33,23,149637580,0.006860154875330372
33,24,149712499,0.014274295356949785
33,25,149650338,0.04035019182542908
33,26,149628085,0.0036956937213724066
33,27,149734728,0.013318902036932045
33,28,149628096,0.004336016209115437
33,29,149760568,0.017622199254356326
33,3,9335207337,0.056560025690377304
33,30,149862081,0.06668649265224919
33,31,149543891,0.011222130850977681
33,32,150082320,0.01408530327330585
33,33,1279856784,0.019748325617372914
33,4,150015585,0.012786542306101618
33,5,8646837685,0.0026948695334431073
33,6,3755115702,0.05370956781956681
33,7,149734771,0.020771669616356195
33,8,149860360,0.02281196271156635
33,9,150015600,0.016045687848748283
34,0,1278964766,0.02293834893704828
34,1,7848462351,0.02603797895920667
34,10,150015574,0.004909308762945946
34,11,149962413,0.00703193814778528
34,12,149862059,0.016952338892303027
34,13,9148431486,0.019820631881740953
34,14,7301163325,0.011282150239896097
34,15,8186257596,0.012278196549701855
34,16,149637145,0.02318973913105718
34,17,1754696103,0.07302397720939342
34,18,5081068305,0.02839456450650737
34,19,149628124,0.02288136365506534
34,2,149803005,0.013326195457539965
34,20,11148797037,0.00303879195088506
34,21,149910640,0.0033746529192961168
34,22,149616928,0.04599568383394962
34,23,149637580,0.004767723381593375
34,24,149712499,0.022755658546111657
34,25,149650338,0.020952099471006836
34,26,149628085,0.004800493414503148
34,27,149734728,0.05985071636894449
34,28,149628096,0.0034095237215785255
34,29,149760568,0.009362400397112931
34,3,9335207334,0.07985810884703085
34,30,149862081,0.018127424538003825
34,31,149543891,0.008401028849119462
34,32,150082320,0.011206459007059065
34,33,1279856784,0.016291759008612728
34,34,150015576,0.014426337024561734
34,4,150015585,0.007957497558289516
34,5,149905258,0.0031241183982037746
34,6,3755115702,0.013529095330789253
34,7,149734771,0.022687077462202603
34,8,6637735141,0.021156753093891353
34,9,150015600,0.03393343252360735
35,0,149641026,0.013386884467837644
35,1,7848462349,0.09278181364601658
35,10,150015574,0.0036659219330730276
35,11,149962413,0.010418792847012472
35,12,149862059,0.016952338892303027
35,13,9571152420,0.014269613665819978
35,14,1449171683,0.03011101635122669
35,15,8186257596,0.0070832237854727125
35,16,149637145,0.02318973913105718
35,17,1754696214,0.03710612400572387
35,18,5081068305,0.010170738994047024
35,19,149628124,0.07803895245073274
35,2,149803005,0.015125069470364717
35,20,11148797037,0.002897300046925995
35,21,149910640,0.0026537604358160514
35,22,149616928,0.017497015775644102
35,23,149637580,0.0035208390984739135
35,24,149712499,0.078674988817242
35,25,149650338,0.011925815414145259
35,26,149628085,0.006678663583138614
35,27,149734728,0.019268617344222094
35,28,149628096,0.0027211452446616914
35,29,150010218,0.008156540006024206
35,3,7848462351,0.04954744952568884
35,30,6162639972,0.015128767505014407
35,31,1278964607,0.006685597781588785
35,32,1279857123,0.009619297530574602
35,33,1279856784,0.011871771862388811
35,34,150015576,0.012468300202951628
35,35,149831229,0.015865768557794657
35,4,150015585,0.005451694552946436
35,5,149905258,0.003800896138602892
35,6,3755115702,0.007774820567261027
35,7,149734771,0.02287925545422109
35,8,6637735123,0.03435477561715566
35,9,150015600,0.08677860653294739
36,0,149641026,0.10753151376321023
36,1,7848462342,0.02449551884012647
36,10,6185148056,0.003286352900754607
36,11,149962413,0.015288644784977498
36,12,149862059,0.016952338892303027
36,13,9571152420,0.020157031764569434
36,14,1449171683,0.022646733162033753
36,15,7759545236,0.010095485577805726
36,16,149637145,0.02318973913105718
36,17,1754696197,0.16861033719601246
36,18,5081068305,0.0063522307016297885
36,19,149628124,0.0328272698649581
36,2,149530140,0.006596177399790897
36,20,11148797037,0.0026738670629841187
36,21,149910640,0.0021301868012949437
36,22,149616928,0.009622426633046096
36,23,149637580,0.0027253717865561968
36,24,149712499,0.03961156322792994
36,25,8272796506,0.009934351629944481
36,26,149628085,0.010936635686636595
36,27,149734728,0.008679447060623352
36,28,149628096,0.002272681281757593
36,29,150010218,0.01501367060265973
36,3,7848462351,0.049836622170614936
36,30,6162639972,0.10260136071737319
36,31,1278964607,0.009918534997474021
36,32,1279857123,0.015364142323792969
36,33,1279856784,0.008424702592196114
36,34,150015576,0.00977707401619604
36,35,149831229,0.013747467593955
36,36,1754696056,0.02068735445583223
36,4,150015585,0.003965130750165574
36,5,149905258,0.0048037426393809654
36,6,3755115730,0.008953202940012148
36,7,149734771,0.022997569765242105
36,8,6637735149,0.013527484938027695
36,9,150015600,0.020763680073828852
37,0,149641022,0.08504225706228326
37,1,7848462342,0.028949143237731196
37,10,6185148056,0.0030114362992118542
37,11,149962413,0.026427774618190843
37,12,149862059,0.016952338892303027
37,13,8528945673,0.024505277967474495
37,14,937261163,0.03169330600441609
37,15,7759545236,0.027069438667313407
37,16,149637145,0.02318973913105718
37,17,1754696098,0.037121029578583396
37,18,6502152079,0.010564864113790573
37,19,149628124,0.013572722407399106
37,2,149530140,0.020979878627658814
37,20,11148797037,0.002435634729281745
37,21,150015585,0.002608596329273315
37,22,149616928,0.006176597726446553
37,23,149637580,0.0021852053560246112
37,24,149712499,0.017662591826847946
37,25,8272796506,0.013234232889651941
37,26,149628085,0.022141575019217468
37,27,8178006112,0.01534510339738639
37,28,149734755,0.0025355253100207815
37,29,150010218,0.04515846407219906
37,3,7848462349,0.028672801311652524
37,30,149862082,0.033421464485683366
37,31,1278964607,0.023146092074854886
37,32,1279857123,0.05414482442558884
37,33,149722272,0.007168472029442268
37,34,150015576,0.007451006045497026
37,35,149831229,0.010895997425731644
37,36,1754696112,0.020334253622146144
37,37,149760579,0.01443982421717225
37,4,150015585,0.003016688943002572
37,5,149905258,0.006581536795845018
37,6,3755115730,0.017294283395028587
37,7,149734771,0.02300207614165312
37,8,149860358,0.051274174419653644
37,9,150015600,0.010574655017471726
38,0,149641022,0.012618432444150758
38,1,7848462342,0.008736295183970304
38,10,150015576,0.0033976273796079873
38,11,149962413,0.021759767061672146
38,12,149862059,0.016952338892303027
38,13,8528945673,0.010942105051296317
38,14,937261161,0.008419043175265135
38,15,7759545236,0.03256413218940902
38,16,149637145,0.02318973913105718
38,17,1754696098,0.058350304416705565
38,18,6502152079,0.029848551199169415
38,19,149628124,0.007941479574212328
38,2,149530140,0.02795865570558234
38,20,11148797037,0.002206923620862479
38,21,150015585,0.0036574895569150894
38,22,149616928,0.004335433496476978
38,23,149751351,0.002296863399428312
38,24,149712499,0.01050231078738947
38,25,149650335,0.013231930733371332
38,26,149628085,0.0443746949646863
38,27,8178006112,0.10887486935977199
38,28,149734755,0.0031385629724633136
38,29,150010218,0.025086791690280892
38,3,7848462349,0.05132618632698133
38,30,149862082,0.016572430155665303
38,31,1278964607,0.03503852337890959
38,32,1279857123,0.023094958383000123
38,33,149722272,0.011449618985715313
38,34,6022940775,0.010303749295003118
38,35,149831229,0.008222495589421189
38,36,1754696112,0.03077053605796613
38,37,149760579,0.012752258300301043
38,38,149860307,0.01578667706761781
38,4,150015585,0.002365536409792995
38,5,149905258,0.010471754373982222
38,6,3755115730,0.10863271774582989
38,7,149734771,0.02300207614165312
38,8,6637735125,0.07896036025565206
38,9,5081068533,0.00957818599357322
39,0,1271333721,0.009331665251851588
39,1,7848462342,0.004829460438454174
39,10,150015576,0.005405481054376354
39,11,149962413,0.012788265695806187
39,12,149862059,0.016952338892303027
39,13,1449171696,0.019492952284187258
39,14,1449171765,0.029517520259966328
39,15,7759545236,0.01197089206924757
39,16,149637145,0.02318973913105718
39,17,1754696056,0.05380987538538497
39,18,6502152079,0.02588266497103448
39,19,149628124,0.005331410765496218
39,2,149751343,0.060973418238858296
39,20,149984951,0.002570504209223458
39,21,150015585,0.005983454821165293
39,22,149616928,0.003254887359640714
39,23,149751351,0.002925218526727374
